# TYPE palworld_server_fps gauge
palworld_days{instance="palworld-2"} 155 1783951020
palworld_days{instance="palworld-2"} 155 1783951080
palworld_days{instance="palworld-2"} 155 1783951140
palworld_days{instance="palworld-2"} 155 1783951200
# TYPE palworld_player_online_ping gauge
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.10714340209961 1783942980
palworld_player_online_ping{instance="palworld-2",name="Player D"} 32.10714340209961 1783943040
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.178571701049805 1783943100
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.10714340209961 1783943160
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.678571701049805 1783943220
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.39285659790039 1783943280
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.60714340209961 1783943340
palworld_player_online_ping{instance="palworld-2",name="Player D"} 33.53571319580078 1783943400
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.60714340209961 1783943460
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.428571701049805 1783943520
palworld_player_online_ping{instance="palworld-2",name="Player D"} 32.17856979370117 1783943580
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.714284896850586 1783943640
palworld_player_online_ping{instance="palworld-2",name="Player D"} 23.535715103149414 1783943700
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.428571701049805 1783943760
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.85714340209961 1783943820
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.285715103149414 1783943880
palworld_player_online_ping{instance="palworld-2",name="Player D"} 22.214284896850586 1783943940
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.035715103149414 1783944000
palworld_player_online_ping{instance="palworld-2",name="Player D"} 23.89285659790039 1783944060
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.678571701049805 1783944120
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.60714340209961 1783944180
palworld_player_online_ping{instance="palworld-2",name="Player D"} 22.321428298950195 1783944240
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.428571701049805 1783944300
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.10714340209961 1783944360
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.14285659790039 1783944420
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.285715103149414 1783944480
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.25 1783944540
palworld_player_online_ping{instance="palworld-2",name="Player D"} 22.10714340209961 1783944600
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.178571701049805 1783944660
palworld_player_online_ping{instance="palworld-2",name="Player D"} 23.25 1783944720
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.428571701049805 1783944780
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.10714340209961 1783944840
palworld_player_online_ping{instance="palworld-2",name="Player D"} 23.10714340209961 1783944900
palworld_player_online_ping{instance="palworld-2",name="Player D"} 22.60714340209961 1783944960
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.214284896850586 1783945020
palworld_player_online_ping{instance="palworld-2",name="Player D"} 21.464284896850586 1783945080
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.85714340209961 1783945140
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.464284896850586 1783945200
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.678571701049805 1783945260
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.64285659790039 1783945320
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.571428298950195 1783945380
palworld_player_online_ping{instance="palworld-2",name="Player D"} 21.071428298950195 1783945440
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.75 1783945500
palworld_player_online_ping{instance="palworld-2",name="Player D"} 36.21428680419922 1783945560
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.035715103149414 1783945620
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.10714340209961 1783945680
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.321428298950195 1783945740
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.464284896850586 1783945800
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.428571701049805 1783945860
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.321428298950195 1783945920
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.964284896850586 1783945980
palworld_player_online_ping{instance="palworld-2",name="Player D"} 31.571428298950195 1783946040
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.678571701049805 1783946100
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.821428298950195 1783946160
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.571428298950195 1783946220
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.035715103149414 1783946280
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.071428298950195 1783946340
palworld_player_online_ping{instance="palworld-2",name="Player D"} 73.10713958740234 1783946400
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.714284896850586 1783946460
palworld_player_online_ping{instance="palworld-2",name="Player D"} 31.821428298950195 1783946520
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.571428298950195 1783946580
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.285715103149414 1783946640
palworld_player_online_ping{instance="palworld-2",name="Player D"} 38.85714340209961 1783946700
palworld_player_online_ping{instance="palworld-2",name="Player D"} 23.714284896850586 1783946760
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.071428298950195 1783946820
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.25 1783946880
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.85714340209961 1783946940
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.5 1783947000
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.10714340209961 1783947060
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.214284896850586 1783947120
palworld_player_online_ping{instance="palworld-2",name="Player D"} 32.35714340209961 1783947180
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.714284896850586 1783947240
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.35714340209961 1783947300
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.35714340209961 1783947360
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.428571701049805 1783947420
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.928571701049805 1783947480
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.75 1783947540
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.464284896850586 1783947600
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.64285659790039 1783947660
palworld_player_online_ping{instance="palworld-2",name="Player D"} 34.89285659790039 1783947720
palworld_player_online_ping{instance="palworld-2",name="Player D"} 32.67856979370117 1783947780
palworld_player_online_ping{instance="palworld-2",name="Player D"} 32.75 1783947840
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.214284896850586 1783947900
palworld_player_online_ping{instance="palworld-2",name="Player D"} 42.17856979370117 1783947960
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.75 1783948020
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.035715103149414 1783948080
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26.10714340209961 1783948140
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.285715103149414 1783948200
palworld_player_online_ping{instance="palworld-2",name="Player D"} 22 1783948260
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.821428298950195 1783948320
palworld_player_online_ping{instance="palworld-2",name="Player D"} 59.89285659790039 1783948380
palworld_player_online_ping{instance="palworld-2",name="Player D"} 32.17856979370117 1783948440
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27.5 1783948500
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.5 1783948560
palworld_player_online_ping{instance="palworld-2",name="Player D"} 41.03571319580078 1783948620
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.35714340209961 1783948680
palworld_player_online_ping{instance="palworld-2",name="Player D"} 31.714284896850586 1783948740
palworld_player_online_ping{instance="palworld-2",name="Player D"} 26 1783948800
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27 1783948860
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.964284896850586 1783948920
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25 1783948980
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.464284896850586 1783949040
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.321428298950195 1783949100
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.035715103149414 1783949160
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.928571701049805 1783949220
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.285715103149414 1783949280
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.964284896850586 1783949340
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.321428298950195 1783949400
palworld_player_online_ping{instance="palworld-2",name="Player D"} 27 1783949460
palworld_player_online_ping{instance="palworld-2",name="Player D"} 24.785715103149414 1783949520
palworld_player_online_ping{instance="palworld-2",name="Player D"} 36.64285659790039 1783949580
palworld_player_online_ping{instance="palworld-2",name="Player D"} 31.571428298950195 1783949640
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.25 1783949700
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.214284896850586 1783949760
palworld_player_online_ping{instance="palworld-2",name="Player D"} 32.10714340209961 1783949820
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.678571701049805 1783949880
palworld_player_online_ping{instance="palworld-2",name="Player D"} 32.5 1783949940
palworld_player_online_ping{instance="palworld-2",name="Player D"} 30.571428298950195 1783950000
palworld_player_online_ping{instance="palworld-2",name="Player D"} 25.214284896850586 1783950060
palworld_player_online_ping{instance="palworld-2",name="Player D"} 28.178571701049805 1783950120
palworld_player_online_ping{instance="palworld-2",name="Player D"} 34.25 1783950180
palworld_player_online_ping{instance="palworld-2",name="Player D"} 39 1783950240
palworld_player_online_ping{instance="palworld-2",name="Player D"} 29.85714340209961 1783950300
palworld_player_online_ping{instance="palworld-2",name="Player D"} 38.89285659790039 1783950360
palworld_player_online_ping{instance="palworld-2",name="Player A"} 34.07143020629883 1783916580
palworld_player_online_ping{instance="palworld-2",name="Player A"} 34.39285659790039 1783916640
palworld_player_online_ping{instance="palworld-2",name="Player A"} 33.03571319580078 1783916700
palworld_player_online_ping{instance="palworld-2",name="Player A"} 28.39285659790039 1783916760
palworld_player_online_ping{instance="palworld-2",name="Player A"} 26.85714340209961 1783916820
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.85714340209961 1783916880
palworld_player_online_ping{instance="palworld-2",name="Player A"} 28.535715103149414 1783916940
palworld_player_online_ping{instance="palworld-2",name="Player A"} 28.35714340209961 1783917000
palworld_player_online_ping{instance="palworld-2",name="Player A"} 37.89285659790039 1783917060
palworld_player_online_ping{instance="palworld-2",name="Player A"} 32.35714340209961 1783917120
palworld_player_online_ping{instance="palworld-2",name="Player A"} 33.28571319580078 1783917180
palworld_player_online_ping{instance="palworld-2",name="Player A"} 32.32143020629883 1783917240
palworld_player_online_ping{instance="palworld-2",name="Player A"} 33.28571319580078 1783917300
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.214284896850586 1783917360
palworld_player_online_ping{instance="palworld-2",name="Player A"} 36.78571319580078 1783917420
palworld_player_online_ping{instance="palworld-2",name="Player A"} 32.10714340209961 1783917480
palworld_player_online_ping{instance="palworld-2",name="Player A"} 32 1783917540
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.35714340209961 1783917600
palworld_player_online_ping{instance="palworld-2",name="Player A"} 29.178571701049805 1783917660
palworld_player_online_ping{instance="palworld-2",name="Player A"} 31.35714340209961 1783917720
palworld_player_online_ping{instance="palworld-2",name="Player A"} 26.35714340209961 1783917780
palworld_player_online_ping{instance="palworld-2",name="Player A"} 25 1783917840
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.964284896850586 1783917900
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.35714340209961 1783917960
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.25 1783918020
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.785715103149414 1783918080
palworld_player_online_ping{instance="palworld-2",name="Player A"} 29.85714340209961 1783918140
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.89285659790039 1783918200
palworld_player_online_ping{instance="palworld-2",name="Player A"} 26.5 1783918260
palworld_player_online_ping{instance="palworld-2",name="Player A"} 27.75 1783918320
